Timestamp,How many hours do you play a week?,Which game mode do you usually play the most?,What is your average rank?,What are your most-played hero categories?,Who is your favourite hero to play?,Who is the least fun hero to play against?,Who is your most played hero?,Who is your 2nd most played hero?,Who is your 3rd most played hero?,I enjoy playing as Ashe,I enjoy playing against Ashe,How do you rate Ashe in terms of balance?,I enjoy playing as Bastion,I enjoy playing against Bastion,How do you rate Bastion in terms of balance?,I enjoy playing as Doomfist,I enjoy playing against Doomfist,How do you rate Doomfist in terms of balance?,I enjoy playing as Genji,I enjoy playing against Genji,How do you rate Genji in terms of balance?,I enjoy playing as Hanzo,I enjoy playing against Hanzo,How do you rate Hanzo in terms of balance?,I enjoy playing as Junkrat,I enjoy playing against Junkrat,How do you rate Junkrat in terms of balance?,I enjoy playing as McCree,I enjoy playing against McCree,How do you rate McCree in terms of balance?,I enjoy playing as Mei,I enjoy playing against Mei,How do you rate Mei in terms of balance?,I enjoy playing as Pharah,I enjoy playing against Pharah,How do you rate Pharah in terms of balance?,I enjoy playing as Reaper,I enjoy playing against Reaper,How do you rate Reaper in terms of balance?,I enjoy playing as Soldier: 76,I enjoy playing against Soldier: 76,How do you rate Soldier: 76 in terms of balance?,I enjoy playing as Sombra,I enjoy playing against Sombra,How do you rate Sombra in terms of balance?,I enjoy playing as Symmetra,I enjoy playing against Symmetra,How do you rate Symmetra in terms of balance?,I enjoy playing as Torbjorn,I enjoy playing against Torbjorn,How do you rate Torbjorn in terms of balance?,I enjoy playing as Tracer,I enjoy playing against Tracer,How do you rate Tracer in terms of balance?,I enjoy playing as Widowmaker,I enjoy playing against Widowmaker,How do you rate Widowmaker in terms of balance?,I enjoy playing as Ana,I enjoy playing against Ana,How do you rate Ana in terms of balance?,I enjoy playing as Baptiste,I enjoy playing against Baptiste,How do you rate Baptiste in terms of balance?,I enjoy playing as Brigitte,I enjoy playing against Brigitte,How do you rate Brigitte in terms of balance?,I enjoy playing as Lucio,I enjoy playing against Lucio,How do you rate Lucio in terms of balance?,I enjoy playing as Mercy,I enjoy playing against Mercy,How do you rate Mercy in terms of balance?,I enjoy playing as Moira,I enjoy playing against Moira,How do you rate Moira in terms of balance?,I enjoy playing as Zenyatta,I enjoy playing against Zenyatta,How do you rate Zenyatta in terms of balance?,I enjoy playing as D.va,I enjoy playing against D.va,How do you rate D.va in terms of balance?,I enjoy playing as Orisa,I enjoy playing against Orisa,How do you rate Orisa in terms of balance?,I enjoy playing as Reinhardt,I enjoy playing against Reinhardt,How do you rate Reinhardt in terms of balance?,I enjoy playing as Roadhog,I enjoy playing against Roadhog,How do you rate Roadhog in terms of balance?,I enjoy playing as Sigma,I enjoy playing against Sigma,How do you rate Sigma in terms of balance?,I enjoy playing as Winston,I enjoy playing against Winston,How do you rate Winston in terms of balance?,I enjoy playing as Wrecking Ball,I enjoy playing against Wrecking Ball,How do you rate Wrecking Ball in terms of balance?,I enjoy playing as Zarya,I enjoy playing against Zarya,How do you rate Zarya in terms of balance?
9/26/2019 17:36:28,10-20,Competitive,Platinum,Support,Mercy,Doomfist,Mercy,Ana,Lucio,4,4,3,4,2,3,1,1,5,2,3,3,2,3,3,1,1,4,5,5,3,4,2,3,4,4,3,5,4,3,4,4,3,4,4,3,4,2,5,2,3,3,3,3,3,3,2,3,5,4,3,5,4,3,4,2,2,3,3,2,5,5,3,4,2,3,4,4,1,4,4,2,4,4,3,2,4,3,4,4,2,3,2,4,2,2,2,1,1,3,5,4,3
9/26/2019 17:38:15,20+,Competitive,Grandmasters,Damage,Genji,Orisa,Genji,Doomfist,McCree,2,2,3,4,1,3,5,1,4,1,3,1,4,1,4,1,2,3,4,4,3,2,1,5,4,4,3,3,1,5,4,4,1,2,1,3,1,1,5,4,1,3,5,3,2,4,1,4,4,4,3,4,1,5,1,1,3,5,4,3,2,5,3,4,1,5,4,4,1,2,4,2,1,1,5,5,5,1,3,2,3,4,1,5,5,5,1,4,2,3,5,5,2
9/26/2019 17:39:26,0-5,Competitive,Grandmasters,"Damage, Support, Tank",Roadhog,Mercy,Roadhog,Mei,D.va,1,1,1,5,5,1,1,1,5,5,5,1,5,5,1,1,5,1,5,5,1,5,5,1,5,5,1,5,5,3,5,5,1,3,1,5,3,1,5,5,5,1,5,5,1,5,5,5,5,5,1,1,1,1,1,1,5,2,5,1,1,1,1,1,4,1,5,5,3,5,5,1,3,1,4,3,3,1,5,5,1,1,1,5,5,5,1,5,5,1,3,3,3
9/26/2019 17:39:32,5-10,Quick Play,Platinum,Support,Mercy,Widowmaker,Mercy,Sombra,D.va,3,4,3,5,2,2,1,1,5,3,3,3,2,2,5,4,2,4,5,2,4,5,5,3,3,3,4,5,2,5,5,3,2,5,5,1,5,1,5,3,3,3,4,3,3,2,1,5,4,5,3,3,1,5,1,3,1,3,3,3,5,5,3,5,2,5,3,4,3,4,4,3,3,1,5,2,5,3,2,1,5,3,1,5,4,5,3,3,1,4,3,1,5
9/26/2019 17:40:39,5-10,Competitive,Silver,Tank,Roadhog,Mercy,Roadhog,Reinhardt,Torbjorn,2,3,3,5,2,3,3,1,5,2,3,3,2,4,3,3,3,3,2,4,3,5,2,4,4,4,3,5,4,4,5,4,1,2,2,5,4,3,4,5,4,3,3,2,3,2,4,3,4,4,3,5,4,3,5,4,2,4,3,3,1,5,2,4,2,4,3,3,3,2,5,2,3,3,3,5,4,1,5,5,3,2,2,4,4,5,2,2,2,4,4,4,3
9/26/2019 17:40:53,10-20,Competitive,Diamond,Damage,Genji,Sombra,Genji,Hanzo,Widowmaker,3,3,3,2,2,3,4,2,4,5,5,1,5,5,3,3,3,3,5,5,3,4,3,3,1,3,3,3,3,4,1,5,1,2,2,3,3,1,3,3,3,3,5,4,3,5,5,3,5,5,3,3,1,4,1,1,2,1,1,3,1,3,3,1,1,5,5,5,3,2,3,3,1,1,4,4,4,3,4,4,2,3,1,5,4,4,2,1,3,3,5,4,3
9/26/2019 17:41:13,10-20,Quick Play,Platinum,Support,Zenyatta,Sombra,Zenyatta,Tracer,Reinhardt,3,4,3,2,2,3,5,3,4,1,1,3,3,4,3,2,3,3,3,4,3,3,1,5,5,3,3,5,5,4,4,4,3,4,1,3,4,2,4,1,3,2,5,5,3,2,4,4,5,5,3,3,2,4,2,3,1,5,4,3,1,4,2,5,4,4,5,5,3,2,5,2,2,4,4,5,5,3,3,4,3,5,4,5,5,5,1,5,3,3,3,4,3
9/26/2019 17:43:07,20+,Quick Play,Grandmasters,"Support, Tank",Lucio,Mei,Lucio,Ana,Zenyatta,5,5,3,2,1,5,2,1,5,4,3,2,2,2,4,3,1,3,5,5,3,1,1,5,3,1,4,3,3,4,5,5,1,1,1,5,1,1,5,5,5,2,5,3,2,1,1,5,5,5,2,5,5,4,1,1,2,5,5,3,3,4,3,5,2,4,5,5,2,4,5,2,5,5,4,5,5,2,5,5,3,5,5,4,5,5,1,5,5,3,5,5,3
9/26/2019 17:45:51,0-5,Competitive,Platinum,Damage,Sombra,Moira,Sombra,Hanzo,Mei,1,4,2,1,1,2,4,2,3,5,5,1,5,4,3,1,1,3,3,3,3,5,3,3,2,1,3,3,4,3,4,5,1,5,3,1,4,2,3,3,1,2,5,5,1,1,3,3,5,5,3,2,2,3,1,1,4,2,5,3,1,1,3,1,1,4,4,5,3,1,2,5,2,2,4,2,5,1,5,4,2,1,1,5,2,5,2,4,4,3,4,5,2
9/26/2019 17:46:45,10-20,Competitive,Diamond,Tank,Wrecking Ball,Moira,Genji,Roadhog,Winston,2,4,3,2,2,4,5,1,5,5,5,1,4,4,3,2,1,2,3,3,2,3,2,2,2,2,3,3,3,3,2,4,1,1,1,5,1,1,4,3,3,3,4,4,3,1,5,3,5,5,3,5,2,4,1,1,3,5,5,3,1,3,3,1,1,5,5,5,2,4,3,3,2,1,4,5,5,2,5,5,3,4,1,5,5,5,2,5,5,3,4,5,3
9/26/2019 17:47:32,0-5,Quick Play,Diamond,"Damage, Tank",Tracer,Symmetra,Tracer,Zarya,Sombra,4,4,3,1,1,3,4,2,4,4,4,2,3,3,4,2,1,3,4,3,3,2,1,4,4,3,3,4,4,4,5,5,2,5,4,3,1,1,4,1,1,3,5,5,1,1,1,3,5,4,2,3,4,3,1,1,3,2,4,3,1,1,3,1,3,4,5,5,2,4,4,3,1,1,4,1,4,2,4,4,3,4,4,5,4,4,2,4,4,3,5,5,3
9/26/2019 17:47:53,20+,Competitive,Platinum,"Support, Tank",Reinhardt,Orisa,Roadhog,McCree,Torbjorn,3,2,4,1,1,2,5,1,5,5,5,2,2,2,5,4,1,4,5,5,3,1,1,2,3,3,3,5,1,4,5,5,1,2,1,3,1,1,3,5,2,3,5,5,3,2,2,4,5,5,3,2,2,4,1,1,1,5,5,3,2,2,4,1,1,5,5,5,3,2,5,2,1,1,5,5,5,1,5,5,3,4,2,4,5,5,3,5,5,3,5,5,3
9/26/2019 17:48:08,5-10,Competitive,Platinum,Damage,Sombra,Sigma,Sombra,Doomfist,Wrecking Ball,3,4,2,3,1,3,4,2,3,2,3,2,4,2,3,3,2,2,4,4,3,3,1,4,3,4,3,3,2,5,3,5,1,5,3,3,3,1,4,4,3,2,4,4,2,3,3,3,5,4,3,4,3,3,2,1,2,3,4,3,2,3,3,4,2,4,3,5,2,2,3,2,2,2,4,4,5,1,5,4,2,4,1,5,3,3,2,5,3,3,4,3,2
9/26/2019 17:49:13,10-20,Competitive,Gold,"Support, Tank",Wrecking Ball,Mei,Wrecking Ball,Lucio,Ana,1,4,2,1,1,3,1,1,4,4,3,1,3,3,5,4,2,3,2,3,4,2,1,3,4,1,3,3,2,4,2,4,1,4,1,3,3,2,4,1,1,3,2,2,2,4,2,3,5,5,3,5,4,4,4,3,2,5,4,3,1,4,3,3,2,3,5,4,2,1,5,3,1,1,5,4,5,2,4,3,2,3,3,4,5,4,2,5,5,3,4,3,3
9/26/2019 17:49:23,10-20,Competitive,Gold,"Support, Tank",Ana,Doomfist,Moira,Ana,Reinhardt,5,4,3,2,1,4,4,1,5,4,4,3,4,2,3,3,3,3,5,5,3,5,4,3,3,3,3,4,3,3,1,3,3,4,4,3,4,4,5,1,1,3,5,5,3,5,5,3,5,5,3,2,2,4,5,5,2,5,5,3,5,5,2,5,5,3,5,5,3,5,5,3,1,1,3,5,5,2,5,4,3,5,5,3,4,4,2,5,5,3,5,5,3
9/26/2019 17:49:28,10-20,Competitive,Platinum,Tank,Roadhog,Symmetra,Reinhardt,Roadhog,Reaper,4,3,3,5,2,3,4,4,4,1,3,2,2,2,4,4,2,3,3,2,3,4,1,3,4,2,3,3,1,5,4,3,2,3,1,1,2,1,5,4,3,2,3,4,2,2,1,4,4,3,4,3,1,4,4,4,1,3,3,3,2,1,3,4,2,4,5,4,3,2,4,2,4,1,4,5,5,3,5,4,2,5,4,4,5,5,1,5,2,2,3,2,3
9/26/2019 17:50:17,5-10,Competitive,Diamond,"Damage, Tank",Widowmaker,Sombra,Zenyatta,Winston,Reinhardt,4,3,3,5,3,3,5,3,4,5,5,3,4,3,3,5,4,3,5,5,3,5,4,3,5,4,3,4,3,4,5,5,3,3,1,3,3,3,4,5,4,3,5,4,3,5,3,3,5,4,3,4,4,3,2,2,3,4,5,3,3,4,3,2,2,4,5,5,3,4,4,3,1,3,4,3,5,3,5,3,3,4,4,3,5,5,2,4,3,3,5,4,3
9/26/2019 17:50:53,10-20,Competitive,Masters,Tank,Winston,Orisa,Orisa,Sigma,Doomfist,4,4,2,4,2,4,4,2,5,3,3,1,4,3,3,3,2,3,5,4,3,4,3,4,5,5,3,3,2,4,4,4,1,4,1,4,4,2,4,5,4,3,5,5,1,5,4,2,5,5,2,4,2,4,1,1,2,2,4,3,1,3,2,4,3,4,4,4,2,5,5,1,2,1,5,5,5,1,5,4,2,4,2,5,5,5,1,4,3,2,5,5,3
9/26/2019 17:51:42,10-20,Competitive,Diamond,"Support, Tank",Lucio,Widowmaker,D.va,Lucio,Winston,5,5,3,3,2,3,4,1,4,4,3,3,4,2,5,3,1,3,3,3,5,4,3,3,5,4,3,2,1,4,1,2,3,3,1,3,2,1,4,5,5,3,4,5,3,1,1,5,4,3,3,5,4,3,5,4,2,5,5,3,3,4,3,3,3,3,5,5,3,5,5,2,4,3,3,1,2,2,3,4,3,5,5,4,5,5,1,5,4,2,2,3,3
9/26/2019 17:51:44,5-10,Competitive,Diamond,Support,Zenyatta,Doomfist,Zenyatta,Mercy,Lucio,3,3,3,2,1,2,2,2,4,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,3,3,3,2,2,1,3,3,2,3,3,3,3,4,4,3,2,2,3,4,3,3,4,4,3,3,3,2,3,4,3,4,4,3,3,3,3,5,4,3,3,3,2,3,3,5,3,5,2,4,3,2,2,3,4,4,3,3,2,2,3,4,4,3
9/26/2019 17:54:03,10-20,Quick Play,Grandmasters,"Damage, Support, Tank",Roadhog,Mei,Tracer,Roadhog,Mercy,4,4,2,3,2,1,4,1,4,2,4,2,3,2,3,3,3,3,4,3,3,4,1,3,3,3,2,4,2,3,3,4,1,4,1,1,3,2,3,2,2,3,5,4,1,2,2,3,2,1,4,3,3,3,5,4,3,3,3,3,4,3,3,5,4,3,4,5,3,3,4,2,5,2,3,3,3,3,5,4,2,3,3,4,3,3,2,2,2,3,4,4,3
9/26/2019 17:54:23,5-10,Scrims,Gold,Support,Zenyatta,Doomfist,Zenyatta,Ana,Lucio,4,4,3,3,2,3,2,1,4,4,2,3,3,2,3,3,2,3,2,2,3,2,2,3,3,2,3,2,1,4,2,4,2,3,3,3,2,2,3,4,3,3,5,4,3,5,5,3,4,3,2,3,3,3,1,2,3,3,3,3,3,3,3,1,2,3,5,5,3,2,3,3,2,2,3,2,4,3,3,2,3,2,1,4,5,5,2,2,1,2,4,3,3
9/26/2019 17:54:52,10-20,Competitive,Grandmasters,"Damage, Tank",Zarya,Orisa,Zarya,Genji,Ana,5,5,4,1,3,3,4,1,4,5,5,3,4,4,3,1,3,3,5,5,4,1,1,3,1,1,3,4,4,3,4,4,1,1,1,4,1,1,5,1,3,3,5,5,3,4,3,5,5,5,3,2,3,4,1,1,2,1,3,3,1,1,4,2,1,4,1,4,3,1,5,3,1,1,5,3,3,3,4,4,2,5,4,4,5,5,2,4,4,3,5,5,2
9/26/2019 17:54:58,20+,Scrims,Grandmasters,Damage,Genji,Sigma,Genji,Widowmaker,Hanzo,4,2,3,2,1,4,5,1,4,5,4,2,5,4,3,4,2,3,4,3,4,2,1,4,5,4,3,4,3,4,5,5,1,4,2,3,1,1,4,4,4,3,4,2,3,5,3,4,4,3,3,3,1,5,2,2,2,4,4,3,2,3,3,1,1,4,4,4,3,4,2,4,1,1,5,4,5,2,4,3,3,4,1,5,5,5,2,4,3,3,4,4,2
9/26/2019 17:55:24,5-10,Competitive,Gold,"Damage, Support, Tank",Pharah,Sigma,Pharah,Baptiste,Sigma,3,2,3,3,1,4,3,2,4,3,4,3,4,3,4,4,3,4,5,4,4,3,2,4,5,3,3,1,1,4,5,5,3,2,1,3,4,3,4,4,4,4,3,4,3,4,4,3,5,5,4,5,4,5,3,3,3,4,4,3,4,5,3,2,1,5,5,5,3,4,4,3,2,1,5,5,5,3,4,4,4,5,1,5,5,4,3,4,3,3,4,4,4
9/26/2019 17:55:59,5-10,Arcade,Platinum,Tank,Roadhog,Mei,Roadhog,Ana,Wrecking Ball,2,4,3,4,4,3,1,2,4,1,4,3,4,4,3,4,4,3,3,4,3,4,1,3,4,4,3,4,4,3,2,4,3,2,2,3,4,4,3,2,3,3,1,4,3,3,3,3,5,4,3,3,5,3,2,4,3,3,5,3,3,4,3,4,4,3,5,5,3,4,5,2,4,4,3,3,5,3,5,5,3,4,4,3,1,5,4,5,5,3,4,3,3
9/26/2019 17:56:08,5-10,Competitive,Platinum,Tank,Zarya,Bastion,Zarya,D.va,Roadhog,2,3,3,1,1,3,2,1,4,1,3,2,2,2,4,2,3,3,4,3,3,4,2,4,2,3,3,3,2,4,3,4,2,2,1,3,4,2,3,4,3,3,4,3,3,1,1,4,4,3,3,3,3,3,3,3,2,4,3,3,1,3,3,2,3,3,4,3,3,5,3,2,1,2,4,2,3,2,4,3,2,4,3,4,4,3,2,5,3,3,5,3,3
9/26/2019 17:56:25,5-10,Quick Play,Gold,"Damage, Support",Tracer,Bastion,Hanzo,Tracer,Widowmaker,4,3,3,1,1,3,2,1,3,3,3,3,5,4,4,2,3,3,5,4,4,1,3,5,4,4,4,1,3,5,2,3,3,2,1,4,2,1,5,1,2,3,5,5,4,5,4,4,5,5,3,3,2,4,1,2,3,3,3,4,1,4,4,1,4,4,5,5,4,4,4,3,1,1,5,4,5,4,5,1,4,4,3,4,3,3,3,5,2,3,3,2,3
9/26/2019 17:57:02,10-20,Quick Play,Gold,"Support, Tank",Mei,Doomfist,Baptiste,Brigette,Orisa,4,4,3,4,1,4,5,1,5,1,3,4,4,3,3,5,3,3,4,2,3,5,2,4,1,1,3,1,4,4,4,3,2,2,1,4,4,1,5,2,2,4,4,3,3,1,1,4,4,4,3,5,2,5,5,3,2,4,5,3,3,2,3,5,3,4,5,2,3,5,4,3,5,5,3,5,4,1,5,4,2,5,3,4,2,3,2,5,5,3,5,4,2
9/26/2019 17:57:25,20+,Competitive,Platinum,Support,Sombra,Widowmaker,Sombra,Lucio,Ana,5,2,3,5,1,3,5,1,5,5,2,3,5,1,5,4,1,3,5,3,3,5,1,5,5,1,4,4,1,5,5,5,3,5,2,2,5,1,5,5,2,3,5,1,4,4,1,5,5,3,3,5,3,3,5,3,1,5,3,2,1,1,3,3,2,3,5,2,3,3,1,2,4,1,4,1,2,3,5,3,2,5,2,4,5,1,3,4,1,3,4,1,3
9/26/2019 17:57:27,5-10,Quick Play,N/A (don't play comp),"Damage, Support",Lucio,Doomfist,Ana,Mercy,Lucio,4,3,3,2,1,1,4,1,4,4,2,2,4,2,3,3,3,3,3,2,2,2,1,3,4,2,2,2,2,3,5,5,3,2,1,1,3,2,3,3,1,3,1,1,1,3,1,1,4,3,2,3,2,3,1,1,2,4,3,4,4,4,3,4,3,3,4,4,4,3,3,2,2,2,4,1,2,4,2,1,3,3,2,4,3,2,2,1,1,3,2,2,4
9/26/2019 17:57:32,5-10,Competitive,Masters,Support,Mercy,Orisa,Mercy,Moira,Lucio,4,2,3,4,3,3,2,1,4,3,3,2,3,3,3,3,3,3,4,3,3,5,3,3,3,3,2,3,2,4,3,3,2,3,3,3,3,2,4,4,3,3,3,3,3,3,1,4,3,3,4,3,2,4,3,3,3,3,3,3,4,3,3,3,2,4,3,3,3,4,3,2,3,2,4,3,3,3,4,3,2,4,2,3,4,3,3,3,2,3,3,3,3
9/26/2019 17:58:07,0-5,Competitive,Platinum,Support,Ana,Doomfist,Zenyatta,Ana,Moira,3,3,3,4,2,3,5,1,5,3,2,3,2,2,4,3,2,3,3,3,3,4,2,3,3,3,3,4,2,4,1,1,1,3,2,3,4,2,4,3,3,3,2,2,3,1,1,4,5,4,3,5,4,3,3,3,2,2,3,3,1,4,3,4,2,3,5,4,3,3,3,2,3,2,4,4,3,3,4,3,3,3,2,5,3,3,3,3,3,3,3,3,3
9/26/2019 17:59:34,5-10,Custom games / workshop,Diamond,Tank,Tracer,Orisa,Tracer,Zenyatta,Zarya,5,4,2,2,2,3,4,2,5,3,4,2,2,2,4,3,2,3,4,4,3,4,2,4,5,3,3,3,2,4,4,4,1,4,1,2,3,1,4,2,2,3,5,5,3,4,3,3,5,4,3,3,3,3,2,2,2,3,4,4,1,3,3,2,1,4,5,5,3,4,4,2,2,1,4,2,3,2,3,3,3,3,1,5,5,4,3,4,2,3,5,4,3
9/26/2019 18:01:03,5-10,Arcade,Gold,"Damage, Tank",McCree,Moira,McCree,Reinhardt,Hanzo,3,3,2,3,1,4,1,1,5,5,5,2,5,4,3,4,4,3,5,5,1,4,3,3,4,5,2,2,2,4,3,3,1,5,5,4,2,1,5,2,1,4,4,5,1,2,1,5,1,5,1,3,2,3,1,1,3,1,4,4,1,5,3,3,1,5,5,5,1,1,3,3,3,1,5,5,5,2,4,4,2,2,2,5,5,5,1,4,4,1,1,3,1
9/26/2019 18:01:38,5-10,Quick Play,Platinum,Damage,Reaper,Tracer,Widowmaker,Ashe,Reaper,5,4,3,4,2,2,4,1,5,1,1,2,3,1,5,3,1,3,4,5,3,4,1,4,3,1,4,5,5,3,1,5,1,4,1,5,5,5,2,4,3,3,1,1,5,5,5,3,5,5,3,4,4,3,2,1,4,1,1,5,5,5,3,5,2,3,4,4,3,4,2,4,4,4,3,1,5,2,4,2,4,2,1,5,1,4,1,5,2,4,3,4,3
9/26/2019 18:02:02,5-10,Competitive,Platinum,"Support, Tank",Roadhog,Sombra,Mercy,D.va,Lucio,1,3,3,5,3,3,1,1,4,1,3,3,3,3,3,4,3,3,4,3,3,4,2,3,2,2,3,2,2,3,3,3,3,1,1,4,4,2,3,4,3,3,3,3,2,2,4,3,4,3,3,4,3,3,4,3,3,4,3,3,3,3,3,2,3,3,4,4,2,4,3,2,1,2,3,3,3,3,5,3,3,2,1,3,5,3,2,5,2,3,4,3,3
9/26/2019 18:04:11,5-10,Competitive,Platinum,Support,Pharah,Symmetra,Pharah,McCree,Ana,5,5,3,3,2,3,1,1,2,2,4,3,4,2,3,4,4,3,5,4,3,4,3,3,5,5,1,4,4,3,3,3,3,1,3,3,1,3,3,4,4,3,4,3,3,3,3,3,5,5,3,4,5,3,4,4,3,5,5,2,1,2,3,4,4,3,4,4,3,4,4,3,2,1,5,2,3,2,3,2,3,3,3,4,3,3,3,3,3,2,3,3,3
9/26/2019 18:04:46,5-10,Competitive,Masters,Tank,Sigma,Doomfist,Genji,Roadhog,Lucio,2,2,3,3,2,3,3,1,4,4,4,1,3,2,3,3,2,3,2,4,3,3,3,3,2,2,3,3,3,3,3,4,2,2,1,3,1,1,4,2,2,3,4,4,3,2,1,4,3,3,3,3,2,4,1,1,3,4,4,3,2,3,3,4,1,3,3,5,3,2,4,3,1,1,5,4,5,2,4,4,3,5,4,4,3,4,2,2,1,3,4,4,3
9/26/2019 18:05:00,10-20,Competitive,Platinum,Support,Ana,Symmetra,Ana,Winston,Lucio,4,3,3,2,1,4,1,1,5,2,4,3,4,3,4,4,4,3,5,4,3,4,2,5,4,3,3,2,1,5,4,4,2,4,3,4,1,1,5,3,3,4,4,4,2,4,4,4,5,5,3,5,5,3,4,4,2,5,4,3,3,4,3,4,2,5,5,5,3,2,4,3,1,1,5,5,5,2,5,5,2,3,1,5,5,4,2,4,3,3,5,5,3
9/26/2019 18:05:06,10-20,Competitive,Diamond,"Damage, Support, Tank",Roadhog,Mei,Roadhog,Pharah,Lucio,2,4,2,4,3,3,4,3,4,3,3,3,4,3,4,5,4,3,3,3,3,4,2,4,5,3,3,3,2,4,4,4,3,3,2,4,4,3,3,5,4,3,4,3,3,4,2,3,3,3,3,3,2,3,4,3,2,5,4,2,4,3,3,3,3,3,5,4,2,3,2,3,4,2,4,5,4,3,5,4,3,4,2,4,5,4,3,4,3,3,4,4,3
9/26/2019 18:05:44,0-5,Arcade,Platinum,Support,Ana,Orisa,Ana,Mei,Roadhog,1,3,3,1,1,2,1,1,4,4,2,3,5,1,4,1,1,3,5,3,3,5,3,3,4,3,3,3,1,4,2,3,2,3,1,3,5,3,3,4,2,3,3,3,3,5,1,3,5,3,2,4,2,4,2,1,2,4,3,3,1,1,5,3,3,3,4,3,3,5,3,3,1,1,5,5,4,1,5,4,3,4,2,5,5,5,1,5,5,3,5,5,3
9/26/2019 18:07:32,5-10,Scrims,Masters,Support,Zenyatta,Doomfist,Ana,Zenyatta,Roadhog,5,3,3,3,2,4,4,1,3,4,4,1,5,2,3,3,2,3,5,3,4,4,2,3,4,3,3,3,3,3,4,3,2,2,2,4,1,1,4,3,2,3,4,3,2,4,1,3,5,4,3,3,2,3,1,2,3,4,4,3,1,2,3,1,1,3,5,4,3,2,3,3,1,1,4,5,5,2,4,3,2,4,3,3,4,3,2,3,2,3,4,3,3
9/26/2019 18:08:42,5-10,Competitive,Masters,Damage,Widowmaker,Sigma,Widowmaker,Genji,McCree,4,4,3,2,2,4,4,1,5,5,5,3,5,5,3,3,3,3,4,2,4,3,3,5,4,4,2,3,3,3,4,4,1,4,4,5,2,2,5,3,3,3,5,5,4,5,5,5,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,1,3,5,4,4,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,5,4,5,1,4,4,3,5,5,3
9/26/2019 18:08:45,5-10,Competitive,Masters,Support,Lucio,Doomfist,Lucio,Reinhardt,Mercy,1,4,3,3,3,4,2,1,4,3,3,2,2,2,3,5,4,2,4,3,3,5,3,3,3,3,3,5,4,3,4,4,1,4,3,2,4,3,3,4,3,2,3,3,2,2,2,4,3,3,3,4,4,3,5,5,1,5,5,4,4,4,3,4,3,4,3,4,3,4,4,3,1,2,5,5,5,2,3,2,3,4,3,4,4,4,2,3,3,3,4,4,3
9/26/2019 18:09:02,5-10,Competitive,Grandmasters,"Damage, Tank",Symmetra,Widowmaker,Zarya,Orisa,Symmetra,3,3,4,2,3,3,4,2,4,2,3,3,2,1,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,1,4,3,3,4,4,3,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3
9/26/2019 18:11:07,5-10,Competitive,Diamond,"Damage, Tank",McCree,Orisa,Tracer,McCree,Widowmaker,5,5,3,4,2,3,5,4,5,5,5,3,4,5,3,3,3,3,5,5,2,5,4,3,3,4,3,5,5,4,5,5,1,5,5,3,2,2,3,5,3,3,5,5,2,5,5,3,5,5,2,3,4,2,1,2,1,3,4,3,4,4,3,3,2,4,5,5,2,5,5,2,2,2,4,2,4,3,5,5,3,5,5,4,2,4,2,5,5,2,5,5,3
9/26/2019 18:12:06,0-5,Quick Play,Platinum,Tank,Winston,Mei,Lucio,Winston,Roadhog,3,3,3,3,1,3,4,3,3,4,3,3,5,4,4,3,3,3,3,3,3,2,1,3,4,3,3,4,3,3,4,4,3,1,1,5,3,2,4,4,3,3,2,3,3,1,1,5,3,2,4,5,2,4,5,3,2,5,3,2,2,3,3,4,3,3,3,3,3,3,3,3,3,2,4,5,5,3,5,4,3,2,2,4,5,5,1,5,4,2,4,4,3
9/26/2019 18:12:28,5-10,Competitive,Platinum,"Damage, Support",Ana,Doomfist,Zenyatta,Ana,Roadhog,5,4,5,4,3,3,3,1,5,4,2,3,3,1,4,2,4,3,5,5,2,4,2,3,5,4,3,2,2,4,5,5,1,3,1,2,4,1,4,4,4,3,5,4,3,4,2,4,5,5,3,3,5,4,4,3,2,3,5,4,1,5,2,1,1,5,5,5,2,4,3,3,1,1,5,3,3,3,5,4,2,4,3,4,4,3,3,3,2,4,5,5,3
9/26/2019 18:13:18,0-5,Competitive,Diamond,"Damage, Support",Ana,Genji,Ana,Tracer,Zenyatta,3,5,3,3,4,3,2,3,4,5,5,2,3,3,3,2,3,3,5,5,3,5,2,5,3,5,3,3,4,4,5,5,2,5,3,4,1,1,4,1,3,4,5,5,2,5,4,2,5,5,3,4,4,4,1,1,3,5,5,3,2,5,3,1,1,4,5,5,3,5,4,2,4,2,5,4,5,1,5,5,1,1,1,5,5,5,2,1,1,4,5,5,4
